ticker,company,date_range,total_articles,average_sentiment,sentiment_std,last_week_sentiment,last_month_sentiment,positive_ratio,negative_ratio,latest_update
TSLA,Tesla Inc.,2025-07-21 to 2025-07-27,249,-0.051892078640949295,0.5219482695389907,-0.051892078640949295,-0.051892078640949295,0.18072289156626506,0.24899598393574296,2025-07-27 03:40:00
ASML, ASML Holding N.V.,2025-06-27 to 2025-07-26,153,-0.055293093358769134,0.5658614901685105,0.011402239969798493,-0.0554450822896079,0.19607843137254902,0.2875816993464052,2025-07-26 08:45:34
ACCO,ACCO Brands Corporation,2025-07-10 to 2025-07-24,5,-0.059927096366882315,0.5182489664949107,0.17400088310241701,-0.059927096366882315,0.4,0.2,2025-07-24 12:03:30
TRVG,trivago N.V.,2025-06-30 to 2025-07-11,6,-0.10366788506507874,0.8770620887723065,,-0.10366788506507874,0.3333333333333333,0.3333333333333333,2025-07-11 17:10:13
HAL,Halliburton Company,2025-06-27 to 2025-07-25,59,-0.12809569653818162,0.6506399498087514,-0.14227686595916747,-0.12809569653818162,0.23728813559322035,0.3728813559322034,2025-07-25 14:05:00
DBRG,DIGITALBRIDGE GROUP INC.,2025-06-27 to 2025-07-22,14,-0.1543480787958418,0.6675280416111569,0.0,-0.1543480787958418,0.07142857142857142,0.35714285714285715,2025-07-22 14:00:00
CIVI,Civitas Resources Inc.,2025-06-27 to 2025-07-23,34,-0.15577535313718457,0.4994141042442454,0.4078799247741699,-0.15116173811256883,0.14705882352941177,0.29411764705882354,2025-07-23 14:36:00
STZ,Constellation Brands Inc.,2025-06-27 to 2025-07-26,113,-0.16022851751968925,0.5409678369722093,-0.17690731022093031,-0.1616591292832579,0.18584070796460178,0.2743362831858407,2025-07-26 13:00:00
IDYA,IDEAYA Biosciences Inc.,2025-06-27 to 2025-07-24,15,-0.19719119946161906,0.5921843833219853,0.08063568472862244,-0.19719119946161906,0.2,0.3333333333333333,2025-07-24 15:25:00
CHMI,Cherry Hill Mortgage Investment Corporation,2025-06-27 to 2025-07-15,3,-0.2244796872138977,0.3888102235216405,,-0.2244796872138977,0.0,0.3333333333333333,2025-07-15 20:06:03
enov, enovix corporation,2025-06-27 to 2025-07-21,19,-0.24595183322304176,0.5415061554932744,0.5666279196739197,-0.24595183322304176,0.0,0.2631578947368421,2025-07-21 19:16:35
lnth, lantea holdings inc,2025-06-28 to 2025-07-23,11,-0.2636381680315191,0.4353173312157251,0.0,-0.2636381680315191,0.09090909090909091,0.09090909090909091,2025-07-23 14:00:00
LKQ,LKQ Corporation,2025-06-29 to 2025-07-26,26,-0.2728762466173905,0.5386356606727559,-0.33845165277782246,-0.2728762466173905,0.15384615384615385,0.46153846153846156,2025-07-26 08:45:34
che,chemed corporation,2025-06-27 to 2025-07-24,16,-0.2789162307977677,0.5343639361783713,-0.20271872282028197,-0.2975106461842855,0.0625,0.375,2025-07-24 16:27:13
SPB,Superior Plus Corp.,2025-06-27 to 2025-07-23,18,-0.2839681532647875,0.5593274335597314,0.0,-0.2839681532647875,0.1111111111111111,0.3888888888888889,2025-07-23 12:30:00
CAL,Caleres Inc.,2025-06-29 to 2025-07-24,13,-0.2879311277316167,0.7346996736303948,0.5735354661941529,-0.2879311277316167,0.15384615384615385,0.5384615384615384,2025-07-24 12:17:11
BILL,BILL Holdings Inc.,2025-06-30 to 2025-07-23,25,-0.2938382258415222,0.6366940164521351,-0.09232769608497621,-0.2938382258415222,0.16,0.36,2025-07-23 19:25:00
MDXG,MiMedx Group Inc.,2025-06-30 to 2025-07-25,17,-0.362861522506265,0.6903462879121802,0.35379087924957275,-0.362861522506265,0.29411764705882354,0.5294117647058824,2025-07-25 21:08:26
TNC,Tennant Company,2025-06-27 to 2025-07-24,13,-0.4462625292631296,0.5531747824237411,0.0,-0.4462625292631296,0.0,0.46153846153846156,2025-07-24 13:58:17
UTZ,Utz Brands Inc.,2025-06-28 to 2025-07-25,18,-0.4466939787069956,0.44897847913150835,-0.18193136155605316,-0.4466939787069956,0.05555555555555555,0.5,2025-07-25 16:00:08
SSTK,Shutterstock Inc.,2025-06-30 to 2025-07-24,10,-0.5105087196826935,0.6910229178988168,0.9100379824638366,-0.5105087196826935,0.1,0.6,2025-07-24 19:27:00
CC,Cameco Corporation,2025-06-29 to 2025-07-18,19,-0.5325771789801748,0.6831309942019769,,-0.5325771789801748,0.21052631578947367,0.6842105263157895,2025-07-18 16:12:00
CLDX,Celldex Therapeutics Inc.,2025-06-29 to 2025-07-25,6,-0.5453554173310597,0.6545263198367575,0.21585742235183714,-0.5453554173310597,0.16666666666666666,0.8333333333333334,2025-07-25 14:13:00
MNKD,MANNKIND CORPORATION,2025-06-29 to 2025-07-23,14,-0.6135288391794477,0.574706303614287,0.0,-0.6135288391794477,0.0,0.7142857142857143,2025-07-23 17:25:08
